Ruang 1,14:02:32,Ruang 1,A,Match
Ruang 1,14:02:32,Ruang 1,A,Match
Ruang 1,14:02:32,Ruang 1,A,Match
Ruang 1,14:02:32,Ruang 1,A,Match
Ruang 1,14:02:32,Ruang 1,A,Match
Ruang 1,14:02:32,Ruang 1,A,Match
Ruang 1,14:02:32,Ruang 1,A,Match
Ruang 1,14:02:32,Ruang 1,A,Match
Ruang 1,14:02:32,Ruang 1,A,Match
Ruang 1,14:02:32,Ruang 1,A,Match
Ruang 1,14:02:32,Ruang 1,A,Match
Ruang 1,14:02:32,Ruang 1,A,Match
Ruang 1,14:02:32,Ruang 1,A,Match
Ruang 1,14:02:32,Ruang 1,A,Match
Ruang 1,14:02:32,Ruang 1,A,Match
Ruang 1,14:02:33,Ruang 1,A,Match
Ruang 1,14:02:33,Ruang 1,A,Match
Ruang 1,14:02:33,Ruang 1,A,Match
Ruang 1,14:02:33,Ruang 1,A,Match
Ruang 1,14:02:33,Ruang 1,A,Match
Ruang 1,14:02:33,Ruang 1,A,Match
Ruang 1,14:02:33,Ruang 1,A,Match
Ruang 1,14:02:33,Ruang 1,A,Match
Ruang 1,14:02:33,Ruang 1,A,Match
Ruang 1,14:02:33,Ruang 1,A,Match
Ruang 1,14:02:33,Ruang 1,A,Match
Ruang 1,14:02:33,Ruang 1,A,Match
Ruang 1,14:02:33,Ruang 1,A,Match
Ruang 1,14:02:33,Ruang 1,A,Match
Ruang 1,14:02:34,Ruang 1,A,Match
Ruang 1,14:02:34,Ruang 1,A,Match
Ruang 1,14:02:34,Ruang 1,A,Match
Ruang 1,14:02:34,Ruang 1,A,Match
Ruang 1,14:02:34,Ruang 1,A,Match
Ruang 1,14:02:34,Ruang 1,A,Match
Ruang 1,14:02:34,Ruang 1,A,Match
Ruang 1,14:02:34,Ruang 1,A,Match
Ruang 1,14:02:34,Ruang 1,A,Match
Ruang 1,14:02:34,Ruang 1,A,Match
Ruang 1,14:02:34,Ruang 1,A,Match
Ruang 1,14:02:34,Ruang 1,A,Match
Ruang 1,14:02:34,Ruang 1,A,Match
Ruang 1,14:02:34,Ruang 1,A,Match
Ruang 1,14:02:34,Ruang 1,A,Match
Ruang 1,14:02:34,Ruang 1,A,Match
Ruang 1,14:02:35,Ruang 1,A,Match
Ruang 1,14:02:35,Ruang 1,A,Match
Ruang 1,14:02:35,Ruang 1,A,Match
Ruang 1,14:02:35,Ruang 1,A,Match
Ruang 1,14:02:35,Ruang 1,A,Match
Ruang 1,14:02:35,Ruang 1,A,Match
Ruang 1,14:02:35,Ruang 1,A,Match
Ruang 1,14:02:35,Ruang 1,A,Match
Ruang 1,14:02:35,Ruang 1,A,Match
Ruang 1,14:02:35,Ruang 1,A,Match
Ruang 1,14:02:35,Ruang 1,A,Match
Ruang 1,14:02:35,Ruang 1,A,Match
Ruang 1,14:02:35,Ruang 1,A,Match
Ruang 1,14:02:35,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:36,Ruang 1,A,Match
Ruang 1,14:02:37,Ruang 1,A,Match
Ruang 1,14:02:37,Ruang 1,A,Match
Ruang 1,14:02:37,Ruang 1,A,Match
Ruang 1,14:02:37,Ruang 1,A,Match
Ruang 1,14:02:37,Ruang 1,A,Match
Ruang 1,14:02:37,Ruang 1,A,Match
Ruang 1,14:02:37,Ruang 1,A,Match
Ruang 1,14:02:37,Ruang 1,A,Match
Ruang 1,14:02:37,Ruang 1,A,Match
Ruang 1,14:02:37,Ruang 1,A,Match
Ruang 1,14:02:37,Ruang 1,A,Match
Ruang 1,14:02:37,Ruang 1,A,Match
Ruang 1,14:02:37,Ruang 1,A,Match
Ruang 1,14:02:38,Ruang 1,A,Match
Ruang 1,14:02:38,Ruang 1,A,Match
Ruang 1,14:02:38,Ruang 1,A,Match
Ruang 1,14:02:38,Ruang 1,A,Match
Ruang 1,14:02:38,Ruang 1,A,Match
Ruang 1,14:02:38,Ruang 1,A,Match
Ruang 1,14:02:38,Ruang 1,A,Match
Ruang 1,14:02:38,Ruang 1,A,Match
Ruang 1,14:02:39,Ruang 1,A,Match
Ruang 1,14:02:39,Ruang 1,A,Match
Ruang 1,14:02:39,Ruang 1,A,Match
Ruang 1,14:02:39,Ruang 1,A,Match
Ruang 1,14:02:39,Ruang 1,A,Match
Ruang 1,14:02:39,Ruang 1,A,Match
Ruang 1,14:02:39,Ruang 1,A,Match
Ruang 1,14:02:39,Ruang 1,A,Match
Ruang 1,14:02:39,Ruang 1,A,Match
Ruang 1,14:02:39,Ruang 1,A,Match
Ruang 1,14:02:39,Ruang 1,A,Match
Ruang 1,14:02:39,Ruang 1,A,Match
Ruang 1,14:02:39,Ruang 1,A,Match
Ruang 1,14:02:40,Ruang 1,A,Match
Ruang 1,14:02:40,Ruang 1,A,Match
Ruang 1,14:02:40,Ruang 1,A,Match
Ruang 1,14:02:40,Ruang 1,A,Match
Ruang 1,14:02:40,Ruang 1,A,Match
Ruang 1,14:02:40,Ruang 1,A,Match
Ruang 1,14:02:40,Ruang 1,A,Match
Ruang 1,14:02:40,Ruang 1,A,Match
Ruang 1,14:02:40,Ruang 1,A,Match
Ruang 1,14:02:40,Ruang 1,A,Match
Ruang 1,14:02:40,Ruang 1,A,Match
Ruang 1,14:02:40,Ruang 1,A,Match
Lorong,14:02:40,Ruang 1,A,Mismatch
Lorong,14:02:40,Ruang 1,A,Mismatch
Ruang 1,14:02:40,Ruang 1,A,Match
Ruang 1,14:02:40,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:41,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:42,Ruang 1,A,Match
Ruang 1,14:02:43,Ruang 1,A,Match
Ruang 1,14:02:43,Ruang 1,A,Match
Ruang 1,14:02:43,Ruang 1,A,Match
Ruang 1,14:02:43,Ruang 1,A,Match
Ruang 1,14:02:43,Ruang 1,A,Match
Ruang 1,14:02:43,Ruang 1,A,Match
Ruang 1,14:02:43,Ruang 1,A,Match
Ruang 1,14:02:43,Ruang 1,A,Match
Ruang 1,14:02:43,Ruang 1,A,Match
Ruang 1,14:02:43,Ruang 1,A,Match
Ruang 1,14:02:43,Ruang 1,A,Match
Ruang 1,14:02:43,Ruang 1,A,Match
Ruang 1,14:02:43,Ruang 1,A,Match
Ruang 1,14:02:43,Ruang 1,A,Match
Ruang 1,14:02:43,Ruang 1,A,Match
Ruang 1,14:02:44,Ruang 1,A,Match
Ruang 1,14:02:44,Ruang 1,A,Match
Ruang 1,14:02:44,Ruang 1,A,Match
Ruang 1,14:02:44,Ruang 1,A,Match
Ruang 1,14:02:44,Ruang 1,A,Match
Ruang 1,14:02:44,Ruang 1,A,Match
Ruang 1,14:02:44,Ruang 1,A,Match
Ruang 1,14:02:44,Ruang 1,A,Match
Ruang 1,14:02:44,Ruang 1,A,Match
Ruang 1,14:02:44,Ruang 1,A,Match
Ruang 1,14:02:44,Ruang 1,A,Match
Ruang 1,14:02:44,Ruang 1,A,Match
Ruang 1,14:02:44,Ruang 1,A,Match
Ruang 1,14:02:45,Ruang 1,A,Match
Ruang 1,14:02:45,Ruang 1,A,Match
Ruang 1,14:02:45,Ruang 1,A,Match
Ruang 1,14:02:45,Ruang 1,A,Match
Ruang 1,14:02:45,Ruang 1,A,Match
Ruang 1,14:02:45,Ruang 1,A,Match
Ruang 1,14:02:45,Ruang 1,A,Match
Ruang 1,14:02:45,Ruang 1,A,Match
Ruang 1,14:02:45,Ruang 1,A,Match
Ruang 1,14:02:45,Ruang 1,A,Match
Ruang 1,14:02:45,Ruang 1,A,Match
Ruang 1,14:02:45,Ruang 1,A,Match
Ruang 1,14:02:45,Ruang 1,A,Match
Ruang 1,14:02:45,Ruang 1,A,Match
Ruang 1,14:02:45,Ruang 1,A,Match
Ruang 1,14:02:45,Ruang 1,A,Match
Ruang 1,14:02:45,Ruang 1,A,Match
Ruang 1,14:02:46,Ruang 1,A,Match
Ruang 1,14:02:46,Ruang 1,A,Match
Ruang 1,14:02:46,Ruang 1,A,Match
Ruang 1,14:02:46,Ruang 1,A,Match
Ruang 1,14:02:46,Ruang 1,A,Match
Ruang 1,14:02:46,Ruang 1,A,Match
Ruang 1,14:02:46,Ruang 1,A,Match
Ruang 1,14:02:46,Ruang 1,A,Match
Ruang 1,14:02:46,Ruang 1,A,Match
Ruang 1,14:02:46,Ruang 1,A,Match
Ruang 1,14:02:46,Ruang 1,A,Match
Ruang 1,14:02:46,Ruang 1,A,Match
Ruang 2,14:02:46,Ruang 1,A,Mismatch
Ruang 1,14:02:46,Ruang 1,A,Match
Ruang 1,14:02:46,Ruang 1,A,Match
Ruang 1,14:02:46,Ruang 1,A,Match
Ruang 1,14:02:46,Ruang 1,A,Match
Ruang 1,14:02:47,Ruang 1,A,Match
Ruang 1,14:02:47,Ruang 1,A,Match
Ruang 1,14:02:47,Ruang 1,A,Match
Ruang 1,14:02:47,Ruang 1,A,Match
Ruang 1,14:02:47,Ruang 1,A,Match
Ruang 1,14:02:47,Ruang 1,A,Match
Ruang 1,14:02:47,Ruang 1,A,Match
Ruang 1,14:02:47,Ruang 1,A,Match
Ruang 1,14:02:47,Ruang 1,A,Match
Ruang 1,14:02:47,Ruang 1,A,Match
Ruang 1,14:02:47,Ruang 1,A,Match
Ruang 1,14:02:47,Ruang 1,A,Match
Ruang 1,14:02:47,Ruang 1,A,Match
Ruang 1,14:02:47,Ruang 1,A,Match
Ruang 1,14:02:47,Ruang 1,A,Match
Ruang 1,14:02:48,Ruang 1,A,Match
Ruang 1,14:02:48,Ruang 1,A,Match
Ruang 1,14:02:48,Ruang 1,A,Match
Ruang 1,14:02:48,Ruang 1,A,Match
Ruang 1,14:02:48,Ruang 1,A,Match
Ruang 1,14:02:48,Ruang 1,A,Match
Ruang 1,14:02:48,Ruang 1,A,Match
Ruang 1,14:02:48,Ruang 1,A,Match
Ruang 1,14:02:48,Ruang 1,A,Match
Ruang 1,14:02:48,Ruang 1,A,Match
Ruang 1,14:02:48,Ruang 1,A,Match
Ruang 1,14:02:48,Ruang 1,A,Match
Ruang 1,14:02:48,Ruang 1,A,Match
Ruang 1,14:02:48,Ruang 1,A,Match
Ruang 1,14:02:49,Ruang 1,A,Match
Ruang 1,14:02:49,Ruang 1,A,Match
Ruang 1,14:02:49,Ruang 1,A,Match
Ruang 1,14:02:49,Ruang 1,A,Match
Ruang 1,14:02:49,Ruang 1,A,Match
Ruang 1,14:02:49,Ruang 1,A,Match
Ruang 1,14:02:49,Ruang 1,A,Match
Ruang 1,14:02:49,Ruang 1,A,Match
Ruang 1,14:02:49,Ruang 1,A,Match
Ruang 1,14:02:49,Ruang 1,A,Match
Ruang 1,14:02:49,Ruang 1,A,Match
Ruang 1,14:02:49,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:50,Ruang 1,A,Match
Ruang 1,14:02:51,Ruang 1,A,Match
Ruang 1,14:02:51,Ruang 1,A,Match
Ruang 1,14:02:51,Ruang 1,A,Match
Ruang 1,14:02:51,Ruang 1,A,Match
Ruang 1,14:02:51,Ruang 1,A,Match
Ruang 1,14:02:51,Ruang 1,A,Match
Ruang 1,14:02:51,Ruang 1,A,Match
Ruang 1,14:02:51,Ruang 1,A,Match
Ruang 1,14:02:51,Ruang 1,A,Match
Ruang 1,14:02:51,Ruang 1,A,Match
Ruang 1,14:02:51,Ruang 1,A,Match
Ruang 1,14:02:51,Ruang 1,A,Match
Ruang 1,14:02:51,Ruang 1,A,Match
Ruang 1,14:02:51,Ruang 1,A,Match
Ruang 1,14:02:52,Ruang 1,A,Match
Ruang 1,14:02:52,Ruang 1,A,Match
Ruang 1,14:02:52,Ruang 1,A,Match
Ruang 1,14:02:52,Ruang 1,A,Match
Ruang 1,14:02:52,Ruang 1,A,Match
Ruang 1,14:02:52,Ruang 1,A,Match
Ruang 1,14:02:52,Ruang 1,A,Match
Ruang 1,14:02:52,Ruang 1,A,Match
Ruang 1,14:02:52,Ruang 1,A,Match
Ruang 1,14:02:52,Ruang 1,A,Match
Ruang 1,14:02:52,Ruang 1,A,Match
Ruang 1,14:02:52,Ruang 1,A,Match
Ruang 1,14:02:52,Ruang 1,A,Match
Ruang 1,14:02:52,Ruang 1,A,Match
Ruang 1,14:02:52,Ruang 1,A,Match
Ruang 1,14:02:53,Ruang 1,A,Match
Ruang 1,14:02:53,Ruang 1,A,Match
Ruang 1,14:02:53,Ruang 1,A,Match
Ruang 1,14:02:53,Ruang 1,A,Match
Ruang 1,14:02:53,Ruang 1,A,Match
Ruang 1,14:02:53,Ruang 1,A,Match
Ruang 1,14:02:53,Ruang 1,A,Match
Ruang 1,14:02:53,Ruang 1,A,Match
Ruang 1,14:02:53,Ruang 1,A,Match
Ruang 1,14:02:53,Ruang 1,A,Match
Ruang 1,14:02:53,Ruang 1,A,Match
Ruang 1,14:02:53,Ruang 1,A,Match
Ruang 1,14:02:54,Ruang 1,A,Match
Ruang 2,14:02:54,Ruang 1,A,Mismatch
Ruang 2,14:02:54,Ruang 1,A,Mismatch
Ruang 1,14:04:03,Ruang 1,B,Match
Ruang 1,14:04:04,Ruang 1,B,Match
Ruang 1,14:04:04,Ruang 1,B,Match
Ruang 2,14:04:04,Ruang 1,B,Mismatch
Lorong,14:04:04,Ruang 1,B,Mismatch
Ruang 1,14:04:04,Ruang 1,B,Match
Ruang 1,14:04:04,Ruang 1,B,Match
Ruang 1,14:04:04,Ruang 1,B,Match
Ruang 1,14:04:04,Ruang 1,B,Match
Ruang 1,14:04:04,Ruang 1,B,Match
Ruang 1,14:04:04,Ruang 1,B,Match
Ruang 1,14:04:04,Ruang 1,B,Match
Ruang 2,14:04:04,Ruang 1,B,Mismatch
Ruang 1,14:04:04,Ruang 1,B,Match
Ruang 2,14:04:04,Ruang 1,B,Mismatch
Ruang 2,14:04:04,Ruang 1,B,Mismatch
Ruang 2,14:04:04,Ruang 1,B,Mismatch
Ruang 2,14:04:04,Ruang 1,B,Mismatch
Ruang 1,14:04:04,Ruang 1,B,Match
Ruang 1,14:04:04,Ruang 1,B,Match
Ruang 2,14:04:04,Ruang 1,B,Mismatch
Ruang 2,14:04:04,Ruang 1,B,Mismatch
Ruang 1,14:04:04,Ruang 1,B,Match
Ruang 1,14:04:04,Ruang 1,B,Match
Ruang 1,14:04:05,Ruang 1,B,Match
Ruang 2,14:04:05,Ruang 1,B,Mismatch
Ruang 2,14:04:05,Ruang 1,B,Mismatch
Ruang 2,14:04:05,Ruang 1,B,Mismatch
Ruang 2,14:04:05,Ruang 1,B,Mismatch
Ruang 2,14:04:05,Ruang 1,B,Mismatch
Ruang 2,14:04:05,Ruang 1,B,Mismatch
Ruang 2,14:04:05,Ruang 1,B,Mismatch
Ruang 2,14:04:05,Ruang 1,B,Mismatch
Ruang 2,14:04:05,Ruang 1,B,Mismatch
Ruang 2,14:04:05,Ruang 1,B,Mismatch
Ruang 1,14:04:05,Ruang 1,B,Match
Ruang 2,14:04:05,Ruang 1,B,Mismatch
Ruang 2,14:04:05,Ruang 1,B,Mismatch
Ruang 2,14:04:05,Ruang 1,B,Mismatch
Ruang 2,14:04:05,Ruang 1,B,Mismatch
Ruang 2,14:04:06,Ruang 1,B,Mismatch
Ruang 2,14:04:06,Ruang 1,B,Mismatch
Lorong,14:04:06,Ruang 1,B,Mismatch
Lorong,14:04:06,Ruang 1,B,Mismatch
Lorong,14:04:06,Ruang 1,B,Mismatch
Lorong,14:04:06,Ruang 1,B,Mismatch
Lorong,14:04:06,Ruang 1,B,Mismatch
Lorong,14:04:06,Ruang 1,B,Mismatch
Lorong,14:04:06,Ruang 1,B,Mismatch
Lorong,14:04:06,Ruang 1,B,Mismatch
Lorong,14:04:06,Ruang 1,B,Mismatch
Ruang 1,14:04:06,Ruang 1,B,Match
Ruang 1,14:04:06,Ruang 1,B,Match
Ruang 2,14:04:06,Ruang 1,B,Mismatch
Ruang 1,14:04:06,Ruang 1,B,Match
Ruang 1,14:04:06,Ruang 1,B,Match
Ruang 1,14:04:06,Ruang 1,B,Match
Ruang 1,14:04:06,Ruang 1,B,Match
Ruang 1,14:04:07,Ruang 1,B,Match
Ruang 1,14:04:07,Ruang 1,B,Match
Ruang 1,14:04:07,Ruang 1,B,Match
Ruang 1,14:04:07,Ruang 1,B,Match
Ruang 1,14:04:07,Ruang 1,B,Match
